epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,2158.8,0.38599,0.28066,0.82136,0.99814,0.99688,0.99443,0.97976,0.27633,0.19269,0.78731,0.000185688,0.000185688,0.000185688
73,2187.8,0.38472,0.27906,0.82001,0.99846,0.99674,0.99446,0.97997,0.2765,0.19276,0.78752,0.0001795,0.0001795,0.0001795
74,2216.91,0.38228,0.27784,0.8194,0.99858,0.99676,0.99447,0.9793,0.27751,0.1919,0.78784,0.000173313,0.000173313,0.000173313
75,2246.06,0.38188,0.27876,0.82051,0.99878,0.99685,0.99446,0.97991,0.27791,0.19209,0.78768,0.000167125,0.000167125,0.000167125
76,2275.59,0.38112,0.27748,0.81931,0.99884,0.99676,0.99446,0.98011,0.27522,0.19074,0.78723,0.000160938,0.000160938,0.000160938
77,2305.84,0.37952,0.27587,0.81964,0.99873,0.99697,0.99447,0.98045,0.27521,0.19035,0.78673,0.00015475,0.00015475,0.00015475
78,2335.7,0.38165,0.27692,0.81893,0.99875,0.99681,0.99444,0.98009,0.27543,0.19099,0.78663,0.000148563,0.000148563,0.000148563
79,2364.43,0.37663,0.2738,0.81897,0.9988,0.99686,0.99446,0.98035,0.27399,0.18985,0.78684,0.000142375,0.000142375,0.000142375
80,2393.19,0.37815,0.2754,0.81811,0.99875,0.9969,0.99445,0.98016,0.27498,0.18974,0.78628,0.000136187,0.000136187,0.000136187
81,2421.68,0.37258,0.27233,0.81851,0.99868,0.99682,0.99446,0.98057,0.27358,0.18947,0.78623,0.00013,0.00013,0.00013
82,2450.33,0.37531,0.27326,0.81735,0.99877,0.99668,0.9944,0.98073,0.27229,0.1891,0.78621,0.000123812,0.000123812,0.000123812
83,2479.04,0.37563,0.2737,0.81827,0.99888,0.99687,0.99446,0.98042,0.27263,0.18938,0.78631,0.000117625,0.000117625,0.000117625
84,2509.04,0.37486,0.27321,0.81787,0.99884,0.99696,0.99446,0.98071,0.27136,0.18843,0.78593,0.000111438,0.000111438,0.000111438
85,2539.82,0.36953,0.27013,0.81734,0.99859,0.99688,0.99443,0.98079,0.27137,0.1885,0.78586,0.00010525,0.00010525,0.00010525
86,2569.31,0.37187,0.27178,0.81796,0.99859,0.99635,0.99445,0.98064,0.27041,0.18804,0.78594,9.90625e-05,9.90625e-05,9.90625e-05
87,2597.93,0.37003,0.26978,0.81642,0.99873,0.99689,0.99446,0.98086,0.27067,0.18759,0.78606,9.2875e-05,9.2875e-05,9.2875e-05
88,2627.04,0.36964,0.26931,0.81736,0.99838,0.99665,0.99447,0.98065,0.27146,0.18786,0.78606,8.66875e-05,8.66875e-05,8.66875e-05
89,2657.47,0.36934,0.27021,0.81694,0.99828,0.99691,0.99447,0.98098,0.27028,0.18754,0.78608,8.05e-05,8.05e-05,8.05e-05
90,2686.63,0.36523,0.26733,0.81794,0.99858,0.99678,0.99445,0.98121,0.26883,0.18641,0.78542,7.43125e-05,7.43125e-05,7.43125e-05
91,2715.38,0.32464,0.22963,0.80414,0.99823,0.99657,0.99442,0.97971,0.27304,0.18801,0.78625,6.8125e-05,6.8125e-05,6.8125e-05
92,2743.2,0.31911,0.22513,0.8039,0.99854,0.99645,0.99446,0.98037,0.27208,0.18742,0.78652,6.19375e-05,6.19375e-05,6.19375e-05
93,2771.25,0.316,0.22446,0.8041,0.99865,0.99678,0.99448,0.98064,0.27062,0.18675,0.78622,5.575e-05,5.575e-05,5.575e-05
94,2800.17,0.31494,0.22285,0.80182,0.99861,0.99683,0.99447,0.9807,0.26938,0.18591,0.78579,4.95625e-05,4.95625e-05,4.95625e-05
95,2827.74,0.31212,0.22204,0.80193,0.99871,0.99684,0.99447,0.9815,0.26838,0.18553,0.78531,4.3375e-05,4.3375e-05,4.3375e-05
96,2855.53,0.31122,0.22059,0.80109,0.99874,0.99691,0.99448,0.98165,0.26801,0.1849,0.7852,3.71875e-05,3.71875e-05,3.71875e-05
97,2883.54,0.31119,0.22086,0.8024,0.99876,0.99698,0.99448,0.98155,0.26723,0.18453,0.7852,3.1e-05,3.1e-05,3.1e-05
98,2911.46,0.30916,0.21934,0.80105,0.99874,0.99706,0.99449,0.98154,0.26664,0.18445,0.78497,2.48125e-05,2.48125e-05,2.48125e-05
99,2940.06,0.30958,0.21936,0.80115,0.99875,0.997,0.99448,0.98158,0.26644,0.18391,0.78499,1.8625e-05,1.8625e-05,1.8625e-05
100,2968.11,0.30851,0.21846,0.80168,0.99878,0.99687,0.99449,0.98174,0.26604,0.18406,0.78495,1.24375e-05,1.24375e-05,1.24375e-05
